"","mill.dt2","mill.q3","mill.ro"
"17597",2018-03-22 19:15:00,27.0563227665254,3.51444504196583e-05
"17598",2018-03-22 19:30:00,26.3194940612466,3.41873565779006e-05
"17599",2018-03-22 19:45:00,26.3194940612466,3.41873565779006e-05
"17600",2018-03-22 20:00:00,26.7906503946106,3.47993588274563e-05
"17601",2018-03-22 20:15:00,25.6627284472648,3.33342596231852e-05
"17602",2018-03-22 20:30:00,28.3211535699336,3.67873855606685e-05
"17603",2018-03-22 20:45:00,25.2549417343007,3.28045704987897e-05
"17604",2018-03-22 21:00:00,26.377211930743,3.42623284364325e-05
"17605",2018-03-22 21:15:00,26.7740735954891,3.47778266148246e-05
"17606",2018-03-22 21:30:00,27.673875366193,3.59466121512371e-05
